Dataset,FRN063E
start_conditions
end_conditions
start_analysis_details
end_analysis_details
start_data
time/ s,C=O/ M,O=C(CO)CO/ M,
21583.0,0.025586722,0.008193638,
21685.0,0.02609812,0.009923961,
21787.0,0.025631558,0.012233011,
21889.0,0.024298163,0.012845332,
21991.0,0.02357491,0.011181309,
22093.0,0.02424943,0.008883241,
22195.0,0.025569167,0.008141516,
22297.0,0.026434701,0.009401052,
22399.0,0.026510407,0.010056317,
22501.0,0.02599186,0.010295417,
22603.0,0.025358762,0.010337348,
22705.0,0.025227334,0.010405125,
22807.0,0.025185439,0.010487082,
22909.0,0.025268844,0.010567911,
23011.0,0.02509098,0.010544707,
end_data
start_errors
time/ s,C=O/ M,O=C(CO)CO/ M,
21583.0,0.0,0.0,
21685.0,0.0,0.0,
21787.0,0.0,0.0,
21889.0,0.0,0.0,
21991.0,0.0,0.0,
22093.0,0.0,0.0,
22195.0,0.0,0.0,
22297.0,0.0,0.0,
22399.0,0.0,0.0,
22501.0,0.0,0.0,
22603.0,0.0,0.0,
22705.0,0.0,0.0,
22807.0,0.0,0.0,
22909.0,0.0,0.0,
23011.0,0.0,0.0,
end_errors
