# time, signal
1.341669999999999918e+00,1.000000000000000000e+00
1.350000000000000089e+00,0.000000000000000000e+00
1.358330000000000037e+00,0.000000000000000000e+00
1.366670000000000051e+00,-0.000000000000000000e+00
1.375000000000000000e+00,-3.000000000000000000e+00
1.383329999999999949e+00,-6.000000000000000000e+00
1.391669999999999963e+00,-8.000000000000000000e+00
1.399999999999999911e+00,-1.000000000000000000e+01
1.408330000000000082e+00,-9.000000000000000000e+00
1.416670000000000096e+00,-7.000000000000000000e+00
1.425000000000000044e+00,-5.000000000000000000e+00
1.433329999999999993e+00,-6.000000000000000000e+00
1.441670000000000007e+00,-8.000000000000000000e+00
1.449999999999999956e+00,-1.200000000000000000e+01
1.458329999999999904e+00,-1.400000000000000000e+01
1.466669999999999918e+00,-1.200000000000000000e+01
1.475000000000000089e+00,-6.000000000000000000e+00
1.483330000000000037e+00,1.000000000000000000e+00
1.491670000000000051e+00,8.000000000000000000e+00
1.500000000000000000e+00,1.300000000000000000e+01
1.508329999999999949e+00,1.600000000000000000e+01
1.516669999999999963e+00,1.800000000000000000e+01
1.524999999999999911e+00,1.900000000000000000e+01
1.533330000000000082e+00,2.000000000000000000e+01
1.541670000000000096e+00,2.100000000000000000e+01
1.550000000000000044e+00,2.200000000000000000e+01
1.558329999999999993e+00,2.500000000000000000e+01
1.566670000000000007e+00,2.900000000000000000e+01
1.574999999999999956e+00,3.400000000000000000e+01
1.583329999999999904e+00,4.200000000000000000e+01
1.591669999999999918e+00,5.200000000000000000e+01
1.600000000000000089e+00,6.600000000000000000e+01
1.608330000000000037e+00,8.600000000000000000e+01
1.616670000000000051e+00,1.120000000000000000e+02
1.625000000000000000e+00,1.420000000000000000e+02
1.633329999999999949e+00,1.780000000000000000e+02
1.641669999999999963e+00,2.170000000000000000e+02
1.649999999999999911e+00,2.610000000000000000e+02
1.658330000000000082e+00,3.100000000000000000e+02
1.666670000000000096e+00,3.670000000000000000e+02
1.675000000000000044e+00,4.360000000000000000e+02
1.683329999999999993e+00,5.160000000000000000e+02
1.691670000000000007e+00,6.110000000000000000e+02
1.699999999999999956e+00,7.190000000000000000e+02
1.708329999999999904e+00,8.430000000000000000e+02
1.716669999999999918e+00,9.850000000000000000e+02
1.725000000000000089e+00,1.145000000000000000e+03
1.733330000000000037e+00,1.333000000000000000e+03
1.741670000000000051e+00,1.539000000000000000e+03
1.750000000000000000e+00,1.773000000000000000e+03
1.758329999999999949e+00,2.030000000000000000e+03
1.766669999999999963e+00,2.309000000000000000e+03
1.774999999999999911e+00,2.616000000000000000e+03
1.783330000000000082e+00,2.944000000000000000e+03
1.791670000000000096e+00,3.306000000000000000e+03
1.800000000000000044e+00,3.689000000000000000e+03
1.808329999999999993e+00,4.101000000000000000e+03
1.816670000000000007e+00,4.541000000000000000e+03
1.824999999999999956e+00,4.997000000000000000e+03
1.833329999999999904e+00,5.485000000000000000e+03
1.841669999999999918e+00,5.979000000000000000e+03
1.850000000000000089e+00,6.497000000000000000e+03
1.858330000000000037e+00,7.022000000000000000e+03
1.866670000000000051e+00,7.549000000000000000e+03
1.875000000000000000e+00,8.088000000000000000e+03
1.883329999999999949e+00,8.611000000000000000e+03
1.891669999999999963e+00,9.139000000000000000e+03
1.899999999999999911e+00,9.644000000000000000e+03
1.908330000000000082e+00,1.013100000000000000e+04
1.916670000000000096e+00,1.059800000000000000e+04
1.925000000000000044e+00,1.102500000000000000e+04
1.933329999999999993e+00,1.142700000000000000e+04
1.941670000000000007e+00,1.178000000000000000e+04
1.949999999999999956e+00,1.209100000000000000e+04
1.958329999999999904e+00,1.235500000000000000e+04
1.966669999999999918e+00,1.256200000000000000e+04
1.975000000000000089e+00,1.272000000000000000e+04
1.983330000000000037e+00,1.281900000000000000e+04
1.991670000000000051e+00,1.286100000000000000e+04
2.000000000000000000e+00,1.284600000000000000e+04
2.008329999999999949e+00,1.276800000000000000e+04
2.016669999999999963e+00,1.263200000000000000e+04
2.024999999999999911e+00,1.244300000000000000e+04
2.033329999999999860e+00,1.219800000000000000e+04
2.041669999999999874e+00,1.191300000000000000e+04
2.049999999999999822e+00,1.157900000000000000e+04
2.058330000000000215e+00,1.120800000000000000e+04
2.066669999999999785e+00,1.080200000000000000e+04
2.075000000000000178e+00,1.035500000000000000e+04
2.083330000000000126e+00,9.893000000000000000e+03
2.091670000000000140e+00,9.399000000000000000e+03
2.100000000000000089e+00,8.900000000000000000e+03
2.108330000000000037e+00,8.393000000000000000e+03
2.116670000000000051e+00,7.879000000000000000e+03
2.125000000000000000e+00,7.375000000000000000e+03
2.133329999999999949e+00,6.863000000000000000e+03
2.141669999999999963e+00,6.371000000000000000e+03
2.149999999999999911e+00,5.882000000000000000e+03
2.158329999999999860e+00,5.408000000000000000e+03
2.166669999999999874e+00,4.954000000000000000e+03
2.174999999999999822e+00,4.511000000000000000e+03
2.183330000000000215e+00,4.099000000000000000e+03
2.191669999999999785e+00,3.701000000000000000e+03
2.200000000000000178e+00,3.334000000000000000e+03
2.208330000000000126e+00,2.993000000000000000e+03
2.216670000000000140e+00,2.674000000000000000e+03
2.225000000000000089e+00,2.384000000000000000e+03
2.233330000000000037e+00,2.109000000000000000e+03
2.241670000000000051e+00,1.860000000000000000e+03
2.250000000000000000e+00,1.629000000000000000e+03
2.258329999999999949e+00,1.419000000000000000e+03
2.266669999999999963e+00,1.232000000000000000e+03
2.274999999999999911e+00,1.063000000000000000e+03
2.283329999999999860e+00,9.170000000000000000e+02
2.291669999999999874e+00,7.880000000000000000e+02
2.299999999999999822e+00,6.760000000000000000e+02
2.308330000000000215e+00,5.790000000000000000e+02
2.316669999999999785e+00,4.930000000000000000e+02
2.325000000000000178e+00,4.170000000000000000e+02
2.333330000000000126e+00,3.470000000000000000e+02
2.341670000000000140e+00,2.850000000000000000e+02
2.350000000000000089e+00,2.280000000000000000e+02
2.358330000000000037e+00,1.780000000000000000e+02
2.366670000000000051e+00,1.360000000000000000e+02
2.375000000000000000e+00,1.000000000000000000e+02
2.383329999999999949e+00,7.200000000000000000e+01
2.391669999999999963e+00,5.100000000000000000e+01
2.399999999999999911e+00,3.500000000000000000e+01
2.408329999999999860e+00,2.100000000000000000e+01
2.416669999999999874e+00,9.000000000000000000e+00
2.424999999999999822e+00,0.000000000000000000e+00
2.433330000000000215e+00,-8.000000000000000000e+00
2.441669999999999785e+00,-1.500000000000000000e+01
2.450000000000000178e+00,-2.200000000000000000e+01
2.458330000000000126e+00,-2.900000000000000000e+01
2.466670000000000140e+00,-3.600000000000000000e+01
2.475000000000000089e+00,-4.200000000000000000e+01
2.483330000000000037e+00,-4.600000000000000000e+01
2.491670000000000051e+00,-4.600000000000000000e+01
2.500000000000000000e+00,-4.500000000000000000e+01
2.508329999999999949e+00,-4.400000000000000000e+01
2.516669999999999963e+00,-4.200000000000000000e+01
2.524999999999999911e+00,-4.100000000000000000e+01
2.533329999999999860e+00,-4.200000000000000000e+01
2.541669999999999874e+00,-4.400000000000000000e+01
2.549999999999999822e+00,-4.600000000000000000e+01
2.558330000000000215e+00,-4.900000000000000000e+01
2.566669999999999785e+00,-5.200000000000000000e+01
2.575000000000000178e+00,-5.500000000000000000e+01
2.583330000000000126e+00,-5.600000000000000000e+01
2.591670000000000140e+00,-5.700000000000000000e+01
2.600000000000000089e+00,-5.600000000000000000e+01
2.608330000000000037e+00,-5.400000000000000000e+01
2.616670000000000051e+00,-5.300000000000000000e+01
2.625000000000000000e+00,-5.300000000000000000e+01
2.633329999999999949e+00,-5.500000000000000000e+01
2.641669999999999963e+00,-5.700000000000000000e+01
2.649999999999999911e+00,-6.100000000000000000e+01
2.658329999999999860e+00,-6.500000000000000000e+01
2.666669999999999874e+00,-6.900000000000000000e+01
2.674999999999999822e+00,-7.300000000000000000e+01
2.683330000000000215e+00,-7.500000000000000000e+01
2.691669999999999785e+00,-7.400000000000000000e+01
2.700000000000000178e+00,-7.200000000000000000e+01
2.708330000000000126e+00,-6.900000000000000000e+01
2.716670000000000140e+00,-6.500000000000000000e+01
2.725000000000000089e+00,-6.300000000000000000e+01
2.733330000000000037e+00,-6.200000000000000000e+01
2.741670000000000051e+00,-6.200000000000000000e+01
2.750000000000000000e+00,-6.200000000000000000e+01
2.758329999999999949e+00,-6.100000000000000000e+01
2.766669999999999963e+00,-6.000000000000000000e+01
2.774999999999999911e+00,-5.900000000000000000e+01
2.783329999999999860e+00,-5.900000000000000000e+01
2.791669999999999874e+00,-5.900000000000000000e+01
2.799999999999999822e+00,-5.900000000000000000e+01
2.808330000000000215e+00,-5.700000000000000000e+01
2.816669999999999785e+00,-5.300000000000000000e+01
2.825000000000000178e+00,-4.700000000000000000e+01
2.833330000000000126e+00,-4.200000000000000000e+01
2.841670000000000140e+00,-3.700000000000000000e+01
2.850000000000000089e+00,-3.500000000000000000e+01
2.858330000000000037e+00,-3.500000000000000000e+01
2.866670000000000051e+00,-3.600000000000000000e+01
2.875000000000000000e+00,-3.800000000000000000e+01
2.883329999999999949e+00,-3.800000000000000000e+01
2.891669999999999963e+00,-3.700000000000000000e+01
2.899999999999999911e+00,-3.500000000000000000e+01
2.908329999999999860e+00,-3.200000000000000000e+01
2.916669999999999874e+00,-3.100000000000000000e+01
2.924999999999999822e+00,-2.900000000000000000e+01
2.933330000000000215e+00,-2.900000000000000000e+01
2.941669999999999785e+00,-3.000000000000000000e+01
2.950000000000000178e+00,-3.100000000000000000e+01
2.958330000000000126e+00,-3.000000000000000000e+01
2.966670000000000140e+00,-2.900000000000000000e+01
2.975000000000000089e+00,-2.600000000000000000e+01
2.983330000000000037e+00,-2.100000000000000000e+01
2.991670000000000051e+00,-1.300000000000000000e+01
3.000000000000000000e+00,0.000000000000000000e+00
3.008329999999999949e+00,2.100000000000000000e+01
3.016669999999999963e+00,5.200000000000000000e+01
3.024999999999999911e+00,1.040000000000000000e+02
3.033329999999999860e+00,1.810000000000000000e+02
3.041669999999999874e+00,2.830000000000000000e+02
3.049999999999999822e+00,4.130000000000000000e+02
3.058330000000000215e+00,5.520000000000000000e+02
3.066669999999999785e+00,6.790000000000000000e+02
3.075000000000000178e+00,7.850000000000000000e+02
3.083330000000000126e+00,8.460000000000000000e+02
3.091670000000000140e+00,8.560000000000000000e+02
3.100000000000000089e+00,8.330000000000000000e+02
3.108330000000000037e+00,7.880000000000000000e+02
3.116670000000000051e+00,7.410000000000000000e+02
3.125000000000000000e+00,7.130000000000000000e+02
3.133329999999999949e+00,7.130000000000000000e+02
3.141669999999999963e+00,7.400000000000000000e+02
3.149999999999999911e+00,7.950000000000000000e+02
3.158329999999999860e+00,8.850000000000000000e+02
3.166669999999999874e+00,1.028000000000000000e+03
3.174999999999999822e+00,1.237000000000000000e+03
3.183330000000000215e+00,1.535000000000000000e+03
3.191669999999999785e+00,1.942000000000000000e+03
3.200000000000000178e+00,2.394000000000000000e+03
3.208330000000000126e+00,2.856000000000000000e+03
3.216670000000000140e+00,3.285000000000000000e+03
3.225000000000000089e+00,3.603000000000000000e+03
3.233330000000000037e+00,3.818000000000000000e+03
3.241670000000000051e+00,4.000000000000000000e+03
3.250000000000000000e+00,4.213000000000000000e+03
3.258329999999999949e+00,4.531000000000000000e+03
3.266669999999999963e+00,5.047000000000000000e+03
3.274999999999999911e+00,5.762000000000000000e+03
3.283329999999999860e+00,6.570000000000000000e+03
3.291669999999999874e+00,7.446000000000000000e+03
3.299999999999999822e+00,8.220000000000000000e+03
3.308330000000000215e+00,8.780000000000000000e+03
3.316669999999999785e+00,9.117000000000000000e+03
3.325000000000000178e+00,9.225000000000000000e+03
3.333330000000000126e+00,9.159000000000000000e+03
3.341670000000000140e+00,9.110000000000000000e+03
3.350000000000000089e+00,9.202000000000000000e+03
3.358330000000000037e+00,9.476000000000000000e+03
3.366670000000000051e+00,9.978000000000000000e+03
3.375000000000000000e+00,1.066600000000000000e+04
3.383329999999999949e+00,1.137300000000000000e+04
3.391669999999999963e+00,1.205900000000000000e+04
3.399999999999999911e+00,1.268700000000000000e+04
3.408329999999999860e+00,1.327100000000000000e+04
3.416669999999999874e+00,1.378900000000000000e+04
3.424999999999999822e+00,1.417200000000000000e+04
3.433330000000000215e+00,1.438300000000000000e+04
3.441669999999999785e+00,1.426500000000000000e+04
3.450000000000000178e+00,1.370000000000000000e+04
3.458330000000000126e+00,1.276300000000000000e+04
3.466670000000000140e+00,1.150300000000000000e+04
3.475000000000000089e+00,1.000400000000000000e+04
3.483330000000000037e+00,8.531000000000000000e+03
3.491670000000000051e+00,7.139000000000000000e+03
3.500000000000000000e+00,5.992000000000000000e+03
3.508329999999999949e+00,5.177000000000000000e+03
3.516669999999999963e+00,4.688000000000000000e+03
3.524999999999999911e+00,4.547000000000000000e+03
3.533329999999999860e+00,4.740000000000000000e+03
3.541669999999999874e+00,5.255000000000000000e+03
3.549999999999999822e+00,6.145000000000000000e+03
3.558330000000000215e+00,7.476000000000000000e+03
3.566669999999999785e+00,9.423000000000000000e+03
3.575000000000000178e+00,1.198700000000000000e+04
3.583330000000000126e+00,1.490100000000000000e+04
3.591670000000000140e+00,1.813000000000000000e+04
3.600000000000000089e+00,2.095800000000000000e+04
3.608330000000000037e+00,2.287900000000000000e+04
3.616670000000000051e+00,2.371800000000000000e+04
3.625000000000000000e+00,2.319300000000000000e+04
3.633329999999999949e+00,2.135000000000000000e+04
3.641669999999999963e+00,1.877500000000000000e+04
3.649999999999999911e+00,1.568900000000000000e+04
3.658329999999999860e+00,1.254500000000000000e+04
3.666669999999999874e+00,9.725000000000000000e+03
3.674999999999999822e+00,7.271000000000000000e+03
3.683330000000000215e+00,5.338000000000000000e+03
3.691669999999999785e+00,3.847000000000000000e+03
3.700000000000000178e+00,2.747000000000000000e+03
3.708330000000000126e+00,1.960000000000000000e+03
3.716670000000000140e+00,1.400000000000000000e+03
3.725000000000000089e+00,1.015000000000000000e+03
3.733330000000000037e+00,7.480000000000000000e+02
3.741670000000000051e+00,5.670000000000000000e+02
3.750000000000000000e+00,4.470000000000000000e+02
3.758329999999999949e+00,3.670000000000000000e+02
3.766669999999999963e+00,3.150000000000000000e+02
3.774999999999999911e+00,2.810000000000000000e+02
3.783329999999999860e+00,2.570000000000000000e+02
3.791669999999999874e+00,2.410000000000000000e+02
3.799999999999999822e+00,2.280000000000000000e+02
3.808330000000000215e+00,2.170000000000000000e+02
3.816669999999999785e+00,2.080000000000000000e+02
3.825000000000000178e+00,2.010000000000000000e+02
3.833330000000000126e+00,1.980000000000000000e+02
3.841670000000000140e+00,1.990000000000000000e+02
3.850000000000000089e+00,2.080000000000000000e+02
3.858330000000000037e+00,2.360000000000000000e+02
3.866670000000000051e+00,3.030000000000000000e+02
3.875000000000000000e+00,4.540000000000000000e+02
3.883329999999999949e+00,8.020000000000000000e+02
3.891669999999999963e+00,1.457000000000000000e+03
3.899999999999999911e+00,2.605000000000000000e+03
3.908329999999999860e+00,4.513000000000000000e+03
3.916669999999999874e+00,7.232000000000000000e+03
3.924999999999999822e+00,1.079700000000000000e+04
3.933330000000000215e+00,1.546600000000000000e+04
3.941669999999999785e+00,2.076800000000000000e+04
3.950000000000000178e+00,2.586000000000000000e+04
3.958330000000000126e+00,2.997200000000000000e+04
3.966670000000000140e+00,3.259600000000000000e+04
3.975000000000000089e+00,3.359600000000000000e+04
3.983330000000000037e+00,3.290600000000000000e+04
3.991670000000000051e+00,3.045800000000000000e+04
4.000000000000000000e+00,2.663700000000000000e+04
4.008329999999999949e+00,2.222700000000000000e+04
4.016670000000000407e+00,1.799600000000000000e+04
4.025000000000000355e+00,1.426700000000000000e+04
4.033330000000000304e+00,1.083000000000000000e+04
4.041669999999999874e+00,7.787000000000000000e+03
4.049999999999999822e+00,5.421000000000000000e+03
4.058329999999999771e+00,3.783000000000000000e+03
4.066670000000000229e+00,2.675000000000000000e+03
4.075000000000000178e+00,1.917000000000000000e+03
4.083330000000000126e+00,1.439000000000000000e+03
4.091669999999999696e+00,1.172000000000000000e+03
4.099999999999999645e+00,1.069000000000000000e+03
4.108329999999999593e+00,1.097000000000000000e+03
4.116670000000000051e+00,1.210000000000000000e+03
4.125000000000000000e+00,1.367000000000000000e+03
4.133329999999999949e+00,1.550000000000000000e+03
4.141670000000000407e+00,1.720000000000000000e+03
4.150000000000000355e+00,1.861000000000000000e+03
4.158330000000000304e+00,1.974000000000000000e+03
4.166669999999999874e+00,2.064000000000000000e+03
4.174999999999999822e+00,2.141000000000000000e+03
4.183329999999999771e+00,2.212000000000000000e+03
4.191670000000000229e+00,2.285000000000000000e+03
4.200000000000000178e+00,2.343000000000000000e+03
4.208330000000000126e+00,2.369000000000000000e+03
4.216669999999999696e+00,2.346000000000000000e+03
4.224999999999999645e+00,2.253000000000000000e+03
4.233329999999999593e+00,2.092000000000000000e+03
4.241670000000000051e+00,1.890000000000000000e+03
4.250000000000000000e+00,1.648000000000000000e+03
4.258329999999999949e+00,1.398000000000000000e+03
4.266670000000000407e+00,1.167000000000000000e+03
4.275000000000000355e+00,9.610000000000000000e+02
4.283330000000000304e+00,7.960000000000000000e+02
4.291669999999999874e+00,6.670000000000000000e+02
4.299999999999999822e+00,5.610000000000000000e+02
4.308329999999999771e+00,4.780000000000000000e+02
4.316670000000000229e+00,4.130000000000000000e+02
4.325000000000000178e+00,3.610000000000000000e+02
4.333330000000000126e+00,3.120000000000000000e+02
4.341669999999999696e+00,2.680000000000000000e+02
4.349999999999999645e+00,2.340000000000000000e+02
4.358329999999999593e+00,2.110000000000000000e+02
4.366670000000000051e+00,1.960000000000000000e+02
4.375000000000000000e+00,1.850000000000000000e+02
4.383329999999999949e+00,1.750000000000000000e+02
4.391670000000000407e+00,1.660000000000000000e+02
4.400000000000000355e+00,1.560000000000000000e+02
4.408330000000000304e+00,1.460000000000000000e+02
4.416669999999999874e+00,1.370000000000000000e+02
4.424999999999999822e+00,1.290000000000000000e+02
4.433329999999999771e+00,1.230000000000000000e+02
4.441670000000000229e+00,1.180000000000000000e+02
4.450000000000000178e+00,1.170000000000000000e+02
4.458330000000000126e+00,1.160000000000000000e+02
4.466669999999999696e+00,1.160000000000000000e+02
4.474999999999999645e+00,1.150000000000000000e+02
4.483329999999999593e+00,1.110000000000000000e+02
4.491670000000000051e+00,1.060000000000000000e+02
4.500000000000000000e+00,1.000000000000000000e+02
4.508329999999999949e+00,9.500000000000000000e+01
4.516670000000000407e+00,9.100000000000000000e+01
4.525000000000000355e+00,8.700000000000000000e+01
4.533330000000000304e+00,8.400000000000000000e+01
4.541669999999999874e+00,8.000000000000000000e+01
4.549999999999999822e+00,7.500000000000000000e+01
4.558329999999999771e+00,7.000000000000000000e+01
4.566670000000000229e+00,6.600000000000000000e+01
4.575000000000000178e+00,6.500000000000000000e+01
4.583330000000000126e+00,6.300000000000000000e+01
4.591669999999999696e+00,6.100000000000000000e+01
4.599999999999999645e+00,5.700000000000000000e+01
4.608329999999999593e+00,5.200000000000000000e+01
4.616670000000000051e+00,4.600000000000000000e+01
4.625000000000000000e+00,4.100000000000000000e+01
4.633329999999999949e+00,3.800000000000000000e+01
4.641670000000000407e+00,3.600000000000000000e+01
4.650000000000000355e+00,3.500000000000000000e+01
4.658330000000000304e+00,3.500000000000000000e+01
4.666669999999999874e+00,3.600000000000000000e+01
4.674999999999999822e+00,3.800000000000000000e+01
4.683329999999999771e+00,4.200000000000000000e+01
4.691670000000000229e+00,4.800000000000000000e+01
4.700000000000000178e+00,5.500000000000000000e+01
4.708330000000000126e+00,6.200000000000000000e+01
4.716669999999999696e+00,6.600000000000000000e+01
4.724999999999999645e+00,6.700000000000000000e+01
4.733329999999999593e+00,6.500000000000000000e+01
4.741670000000000051e+00,6.100000000000000000e+01
4.750000000000000000e+00,5.900000000000000000e+01
4.758329999999999949e+00,5.900000000000000000e+01
4.766670000000000407e+00,6.100000000000000000e+01
4.775000000000000355e+00,6.300000000000000000e+01
4.783330000000000304e+00,6.500000000000000000e+01
4.791669999999999874e+00,6.600000000000000000e+01
4.799999999999999822e+00,6.500000000000000000e+01
4.808329999999999771e+00,6.500000000000000000e+01
4.816670000000000229e+00,6.600000000000000000e+01
4.825000000000000178e+00,6.900000000000000000e+01
4.833330000000000126e+00,7.300000000000000000e+01
4.841669999999999696e+00,7.800000000000000000e+01
4.849999999999999645e+00,8.500000000000000000e+01
4.858329999999999593e+00,1.010000000000000000e+02
4.866670000000000051e+00,1.400000000000000000e+02
4.875000000000000000e+00,2.290000000000000000e+02
4.883329999999999949e+00,4.430000000000000000e+02
4.891670000000000407e+00,8.660000000000000000e+02
4.900000000000000355e+00,1.722000000000000000e+03
4.908330000000000304e+00,3.316000000000000000e+03
4.916669999999999874e+00,5.992000000000000000e+03
4.924999999999999822e+00,1.038600000000000000e+04
4.933329999999999771e+00,1.704200000000000000e+04
4.941670000000000229e+00,2.613900000000000000e+04
4.950000000000000178e+00,3.846600000000000000e+04
4.958330000000000126e+00,5.315900000000000000e+04
4.966669999999999696e+00,6.951700000000000000e+04
4.974999999999999645e+00,8.693900000000000000e+04
4.983329999999999593e+00,1.024310000000000000e+05
4.991670000000000051e+00,1.152710000000000000e+05
5.000000000000000000e+00,1.237020000000000000e+05
5.008329999999999949e+00,1.262850000000000000e+05
5.016670000000000407e+00,1.234780000000000000e+05
5.025000000000000355e+00,1.158530000000000000e+05
5.033330000000000304e+00,1.038660000000000000e+05
5.041669999999999874e+00,9.003200000000000000e+04
5.049999999999999822e+00,7.511800000000000000e+04
5.058329999999999771e+00,6.054000000000000000e+04
5.066670000000000229e+00,4.758300000000000000e+04
5.075000000000000178e+00,3.621800000000000000e+04
5.083330000000000126e+00,2.710300000000000000e+04
5.091669999999999696e+00,1.990200000000000000e+04
5.099999999999999645e+00,1.445300000000000000e+04
5.108329999999999593e+00,1.049600000000000000e+04
5.116670000000000051e+00,7.643000000000000000e+03
5.125000000000000000e+00,5.675000000000000000e+03
5.133329999999999949e+00,4.317000000000000000e+03
5.141670000000000407e+00,3.400000000000000000e+03
5.150000000000000355e+00,2.783000000000000000e+03
5.158330000000000304e+00,2.367000000000000000e+03
5.166669999999999874e+00,2.089000000000000000e+03
5.174999999999999822e+00,1.900000000000000000e+03
5.183329999999999771e+00,1.771000000000000000e+03
5.191670000000000229e+00,1.681000000000000000e+03
5.200000000000000178e+00,1.616000000000000000e+03
5.208330000000000126e+00,1.567000000000000000e+03
5.216669999999999696e+00,1.526000000000000000e+03
5.224999999999999645e+00,1.492000000000000000e+03
5.233329999999999593e+00,1.464000000000000000e+03
5.241670000000000051e+00,1.441000000000000000e+03
5.250000000000000000e+00,1.425000000000000000e+03
5.258329999999999949e+00,1.413000000000000000e+03
5.266670000000000407e+00,1.405000000000000000e+03
5.275000000000000355e+00,1.400000000000000000e+03
5.283330000000000304e+00,1.394000000000000000e+03
5.291669999999999874e+00,1.388000000000000000e+03
5.299999999999999822e+00,1.381000000000000000e+03
5.308329999999999771e+00,1.374000000000000000e+03
5.316670000000000229e+00,1.365000000000000000e+03
5.325000000000000178e+00,1.356000000000000000e+03
5.333330000000000126e+00,1.347000000000000000e+03
5.341669999999999696e+00,1.339000000000000000e+03
5.349999999999999645e+00,1.332000000000000000e+03
5.358329999999999593e+00,1.325000000000000000e+03
5.366670000000000051e+00,1.320000000000000000e+03
5.375000000000000000e+00,1.315000000000000000e+03
5.383329999999999949e+00,1.311000000000000000e+03
5.391670000000000407e+00,1.305000000000000000e+03
5.400000000000000355e+00,1.301000000000000000e+03
5.408330000000000304e+00,1.297000000000000000e+03
5.416669999999999874e+00,1.295000000000000000e+03
5.424999999999999822e+00,1.294000000000000000e+03
5.433329999999999771e+00,1.295000000000000000e+03
5.441670000000000229e+00,1.292000000000000000e+03
5.450000000000000178e+00,1.285000000000000000e+03
5.458330000000000126e+00,1.272000000000000000e+03
5.466669999999999696e+00,1.258000000000000000e+03
5.474999999999999645e+00,1.244000000000000000e+03
5.483329999999999593e+00,1.235000000000000000e+03
5.491670000000000051e+00,1.231000000000000000e+03
5.500000000000000000e+00,1.232000000000000000e+03
5.508329999999999949e+00,1.235000000000000000e+03
5.516670000000000407e+00,1.238000000000000000e+03
5.525000000000000355e+00,1.239000000000000000e+03
5.533330000000000304e+00,1.237000000000000000e+03
5.541669999999999874e+00,1.234000000000000000e+03
5.549999999999999822e+00,1.232000000000000000e+03
5.558329999999999771e+00,1.231000000000000000e+03
5.566670000000000229e+00,1.230000000000000000e+03
5.575000000000000178e+00,1.231000000000000000e+03
5.583330000000000126e+00,1.232000000000000000e+03
5.591669999999999696e+00,1.234000000000000000e+03
5.599999999999999645e+00,1.235000000000000000e+03
5.608329999999999593e+00,1.237000000000000000e+03
5.616670000000000051e+00,1.238000000000000000e+03
5.625000000000000000e+00,1.239000000000000000e+03
5.633329999999999949e+00,1.243000000000000000e+03
5.641670000000000407e+00,1.249000000000000000e+03
5.650000000000000355e+00,1.256000000000000000e+03
5.658330000000000304e+00,1.264000000000000000e+03
5.666669999999999874e+00,1.271000000000000000e+03
5.674999999999999822e+00,1.278000000000000000e+03
5.683329999999999771e+00,1.284000000000000000e+03
5.691670000000000229e+00,1.288000000000000000e+03
5.700000000000000178e+00,1.292000000000000000e+03
5.708330000000000126e+00,1.297000000000000000e+03
5.716669999999999696e+00,1.304000000000000000e+03
5.724999999999999645e+00,1.311000000000000000e+03
5.733329999999999593e+00,1.320000000000000000e+03
5.741670000000000051e+00,1.329000000000000000e+03
5.750000000000000000e+00,1.338000000000000000e+03
5.758329999999999949e+00,1.346000000000000000e+03
5.766670000000000407e+00,1.353000000000000000e+03
5.775000000000000355e+00,1.359000000000000000e+03
5.783330000000000304e+00,1.364000000000000000e+03
5.791669999999999874e+00,1.371000000000000000e+03
5.799999999999999822e+00,1.390000000000000000e+03
5.808329999999999771e+00,1.436000000000000000e+03
5.816670000000000229e+00,1.552000000000000000e+03
5.825000000000000178e+00,1.828000000000000000e+03
5.833330000000000126e+00,2.405000000000000000e+03
5.841669999999999696e+00,3.699000000000000000e+03
5.849999999999999645e+00,6.215000000000000000e+03
5.858329999999999593e+00,1.106100000000000000e+04
5.866670000000000051e+00,2.007300000000000000e+04
5.875000000000000000e+00,3.531400000000000000e+04
5.883329999999999949e+00,6.070300000000000000e+04
5.891670000000000407e+00,1.007310000000000000e+05
5.900000000000000355e+00,1.586830000000000000e+05
5.908330000000000304e+00,2.420280000000000000e+05
5.916669999999999874e+00,3.519520000000000000e+05
5.924999999999999822e+00,4.884980000000000000e+05
5.933329999999999771e+00,6.558230000000000000e+05
5.941670000000000229e+00,8.361940000000000000e+05
