Dataset,FRN051A
start_conditions
end_conditions
start_analysis_details
Calibrations_bounds_date,2019_12_02,
Chromatography_method,HPLC,2019_07_31_GIST_2,
Derivatisation_method,60% MeCN saturated DNPH; 0.5% 2 M HCl; 19.5%MeCN; 20% sample; 30 mins,
end_analysis_details
start_data
time/ s,C=O/ M,O=C(CO)CO/ M,
57.0,0.015907536,0.00911982,
757.0,0.018128248,0.00903499,
1387.0,0.019107013,0.009115724,
1943.0,0.019483491,0.009111354,
2536.0,0.019843802,0.009158497,
3129.0,0.020093997,0.009257998,
end_data
start_errors
time/ s,C=O/ M,O=C(CO)CO/ M,
57.0,0.0,0.0,
757.0,0.0,0.0,
1387.0,0.0,0.0,
1943.0,0.0,0.0,
2536.0,0.0,0.0,
3129.0,0.0,0.0,
end_errors
